순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,3,Y (Y),6,Y,Y,0.7928,1.0000,4,O, 
1,3,Y (Y),6,Y,Y,0.7928,1.0000,4,O, 
2,1,Y (Y),6,Y,Y,1.0000,1.0000,4,O, 
3,1,Y (Y),6,N,Y,0.8857,0.8157,4,O, 
4,1,Y (Y),6,N,Y,0.7714,0.9473,4,O, 
5,1,Y (Y),6,N,Y,0.7142,0.9736,3,O, 
6,1,Y (Y),6,N,Y,0.6928,1.0000,3,O, 
7,1,Y (Y),6,N,Y,0.6821,1.0000,3,O, 
8,1,Y (Y),6,N,Y,0.6785,1.0000,3,O, 
9,1,Y (Y),6,N,Y,0.6714,0.9473,3,O, 
10,1,Y (Y),6,N,Y,0.6571,1.0000,4,O, 
11,1,Y (Y),6,N,Y,0.6321,0.9473,3,O, 
12,1,Y (Y),6,N,Y,0.5928,0.8421,3,O, 
13,1,Y (Y),6,N,Y,0.5857,1.0000,3,O, 
14,1,Y (Y),6,N,Y,0.5178,0.4736,3,O, 
